"customer_id","product_id","order_id","order_details_id","quantity","order_discount","order_profits","order_profit_ratio","order_sales","order_date","shipping_city","shipping_state","shipping_region","shipping_country","shipping_postal_code","shipping_date","shipping_mode","product_name","product_category","product_subcategory","product_manufacturer","customer_name","customer_segment"
"547","615","CA-2015-125997","655","1","0","8","0.26","31","2015-09-20 00:00:00","New York City","New York","East","United States","10011","2015-09-23 00:00:00","First Class","Euro-Pro Shark Turbo Vacuum","Office Supplies","Appliances","Euro Pro","Mitch Webber","Consumer"
"547","193","CA-2015-125997","656","6","0","35","0.47","75","2015-09-20 00:00:00","New York City","New York","East","United States","10011","2015-09-23 00:00:00","First Class","Avery 485","Office Supplies","Labels","Avery","Mitch Webber","Consumer"
"547","1228","CA-2015-125997","657","5","0","157","0.25","630","2015-09-20 00:00:00","New York City","New York","East","United States","10011","2015-09-23 00:00:00","First Class","Ooma Telo VoIP Home Phone System","Technology","Phones","Other","Mitch Webber","Consumer"
"547","760","CA-2015-125997","658","2","0.1","140","0.22","632","2015-09-20 00:00:00","New York City","New York","East","United States","10011","2015-09-23 00:00:00","First Class","Global Leather Executive Chair","Furniture","Chairs","Global","Mitch Webber","Consumer"
"547","530","CA-2015-125997","659","2","0.2","-10","-0.01","802","2015-09-20 00:00:00","New York City","New York","East","United States","10011","2015-09-23 00:00:00","First Class","DMI Eclipse Executive Suite Bookcases","Furniture","Bookcases","DMI","Mitch Webber","Consumer"
"547","1250","CA-2015-125997","660","9","0","661","0.49","1350","2015-09-20 00:00:00","New York City","New York","East","United States","10011","2015-09-23 00:00:00","First Class","Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System","Technology","Phones","Panasonic","Mitch Webber","Consumer"
"111","1469","CA-2015-126032","661","3","0.2","1","0.01","86","2015-06-23 00:00:00","Philadelphia","Pennsylvania","East","United States","19143","2015-06-28 00:00:00","Standard Class","Sony 64GB Class 10 Micro SDHC R40 Memory Card","Technology","Accessories","Sony","Brian Stugart","Consumer"
"693","249","CA-2015-126193","662","3","0.8","-7","-1.7","4","2015-09-07 00:00:00","Oswego","Illinois","Central","United States","60543","2015-09-14 00:00:00","Standard Class","Avery Heavy-Duty EZD View Binder with Locking Rings","Office Supplies","Binders","Avery","Shahid Shariari","Consumer"
"693","51","CA-2015-126193","663","5","0.2","4","0.31","13","2015-09-07 00:00:00","Oswego","Illinois","Central","United States","60543","2015-09-14 00:00:00","Standard Class","Acco Hot Clips Clips to Go","Office Supplies","Fasteners","Acco","Shahid Shariari","Consumer"
"693","897","CA-2015-126193","664","5","0.8","-534","-1.75","305","2015-09-07 00:00:00","Oswego","Illinois","Central","United States","60543","2015-09-14 00:00:00","Standard Class","Ibico Hi-Tech Manual Binding System","Office Supplies","Binders","Ibico","Shahid Shariari","Consumer"
"380","1493","CA-2015-126200","665","3","0.8","-20","-1.6","12","2015-08-25 00:00:00","Houston","Texas","Central","United States","77070","2015-08-29 00:00:00","Standard Class","Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""","Office Supplies","Binders","Other","Joe Elijah","Consumer"
"380","1640","CA-2015-126200","666","3","0.8","-40","-1.55","26","2015-08-25 00:00:00","Houston","Texas","Central","United States","77070","2015-08-29 00:00:00","Standard Class","Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets","Office Supplies","Binders","Wilson Jones","Joe Elijah","Consumer"
"459","67","CA-2015-126277","667","3","0.7","-2","-0.8","3","2015-09-13 00:00:00","Columbus","Ohio","East","United States","43229","2015-09-18 00:00:00","Second Class","Acco Suede Grain Vinyl Round Ring Binder","Office Supplies","Binders","Acco","Lena Hernandez","Consumer"
"533","1803","CA-2015-126333","668","1","0.2","2","0.35","5","2015-12-23 00:00:00","Port Arthur","Texas","Central","United States","77642","2015-12-28 00:00:00","Standard Class","Xerox 2000","Office Supplies","Paper","Xerox","Michelle Ellison","Corporate"
"776","905","CA-2015-126361","669","1","0.2","5","0.36","13","2015-08-04 00:00:00","Pleasant Grove","Utah","West","United States","84062","2015-08-09 00:00:00","Second Class","Ibico Standard Transparent Covers","Office Supplies","Binders","Ibico","Valerie Dominguez","Consumer"
"776","1144","CA-2015-126361","670","5","0","4","0.26","16","2015-08-04 00:00:00","Pleasant Grove","Utah","West","United States","84062","2015-08-09 00:00:00","Second Class","Newell 329","Office Supplies","Art","Newell","Valerie Dominguez","Consumer"
"776","1391","CA-2015-126361","671","5","0","8","0.05","159","2015-08-04 00:00:00","Pleasant Grove","Utah","West","United States","84062","2015-08-09 00:00:00","Second Class","Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black","Office Supplies","Storage","SAFCO","Valerie Dominguez","Consumer"
"776","1243","CA-2015-126361","672","5","0.2","35","0.09","400","2015-08-04 00:00:00","Pleasant Grove","Utah","West","United States","84062","2015-08-09 00:00:00","Second Class","Panasonic KX T7731-B Digital phone","Technology","Phones","Panasonic","Valerie Dominguez","Consumer"
"776","1729","CA-2015-126361","673","8","0","219","0.49","448","2015-08-04 00:00:00","Pleasant Grove","Utah","West","United States","84062","2015-08-09 00:00:00","Second Class","Xerox 1934","Office Supplies","Paper","Xerox","Valerie Dominguez","Consumer"
"776","865","CA-2015-126361","674","3","0","305","0.28","1090","2015-08-04 00:00:00","Pleasant Grove","Utah","West","United States","84062","2015-08-09 00:00:00","Second Class","Hoover WindTunnel Plus Canister Vacuum","Office Supplies","Appliances","Hoover","Valerie Dominguez","Consumer"
"634","106","CA-2015-126403","675","2","0","13","0.49","26","2015-09-09 00:00:00","Lowell","Massachusetts","East","United States","1852","2015-09-12 00:00:00","Second Class","Advantus Motivational Note Cards","Office Supplies","Paper","Advantus","Rick Reed","Corporate"
"634","1706","CA-2015-126403","676","3","0","80","0.48","166","2015-09-09 00:00:00","Lowell","Massachusetts","East","United States","1852","2015-09-12 00:00:00","Second Class","Xerox 1913","Office Supplies","Paper","Xerox","Rick Reed","Corporate"
"634","757","CA-2015-126403","677","6","0","212","0.27","786","2015-09-09 00:00:00","Lowell","Massachusetts","East","United States","1852","2015-09-12 00:00:00","Second Class","Global Italian Leather Office Chair","Furniture","Chairs","Global","Rick Reed","Corporate"
"634","1551","CA-2015-126403","678","5","0","239","0.18","1326","2015-09-09 00:00:00","Lowell","Massachusetts","East","United States","1852","2015-09-12 00:00:00","Second Class","Tennsco 6- and 18-Compartment Lockers","Office Supplies","Storage","Tennsco","Rick Reed","Corporate"
"330","1693","CA-2015-126480","679","2","0","4","0.45","9","2015-09-20 00:00:00","San Diego","California","West","United States","92024","2015-09-24 00:00:00","Standard Class","Xerox 1900","Office Supplies","Paper","Xerox","Henry Goldwyn","Corporate"
"450","361","CA-2015-126522","680","3","0","16","0.29","54","2015-09-01 00:00:00","Escondido","California","West","United States","92025","2015-09-05 00:00:00","Second Class","BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain","Office Supplies","Art","Boston","Larry Tron","Consumer"
"596","1036","CA-2015-126683","681","2","0","3","0.48","6","2015-09-29 00:00:00","Seattle","Washington","West","United States","98115","2015-10-01 00:00:00","Second Class","Longer-Life Soft White Bulbs","Furniture","Furnishings","Other","Paul Prost","Home Office"
"596","313","CA-2015-126683","682","9","0","399","0.17","2349","2015-09-29 00:00:00","Seattle","Washington","West","United States","98115","2015-10-01 00:00:00","Second Class","Bevis Oval Conference Table, Walnut","Furniture","Tables","Bevis","Paul Prost","Home Office"
"447","1563","CA-2015-126760","683","9","0","36","0.27","134","2015-07-26 00:00:00","North Las Vegas","Nevada","West","United States","89031","2015-08-02 00:00:00","Standard Class","Tensor Computer Mounted Lamp","Furniture","Furnishings","Tensor","Kunst Miller","Consumer"
"447","1016","CA-2015-126760","684","3","0","70","0.41","171","2015-07-26 00:00:00","North Las Vegas","Nevada","West","United States","89031","2015-08-02 00:00:00","Standard Class","Logitech Illuminated Ultrathin Keyboard with Backlighting","Technology","Accessories","Logitech","Kunst Miller","Consumer"
"447","818","CA-2015-126760","685","3","0.2","-110","-0.16","674","2015-07-26 00:00:00","North Las Vegas","Nevada","West","United States","89031","2015-08-02 00:00:00","Standard Class","Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs","Furniture","Chairs","Hon","Kunst Miller","Consumer"
"447","146","CA-2015-126760","686","2","0.2","114","0.13","912","2015-07-26 00:00:00","North Las Vegas","Nevada","West","United States","89031","2015-08-02 00:00:00","Standard Class","Apple iPhone 5S","Technology","Phones","Apple","Kunst Miller","Consumer"
"792","1541","CA-2015-126802","687","3","0.6","-51","-1.3","39","2015-12-29 00:00:00","Chicago","Illinois","Central","United States","60610","2016-01-05 00:00:00","Standard Class","Tenex Chairmats For Use with Hard Floors","Furniture","Furnishings","Tenex","Zuschuss Carroll","Consumer"
"729","1481","CA-2015-126907","688","3","0.2","5","0.33","16","2015-11-01 00:00:00","Chicago","Illinois","Central","United States","60610","2015-11-08 00:00:00","Standard Class","Southworth Parchment Paper & Envelopes","Office Supplies","Paper","Southworth","Suzanne McNair","Corporate"
"583","1695","CA-2015-126963","689","2","0.2","12","0.33","37","2015-06-15 00:00:00","El Paso","Texas","Central","United States","79907","2015-06-15 00:00:00","Same Day","Xerox 1902","Office Supplies","Paper","Xerox","Pamela Stobb","Consumer"
"311","579","CA-2015-127012","690","1","0","5","0.44","12","2015-08-11 00:00:00","Seattle","Washington","West","United States","98105","2015-08-15 00:00:00","Standard Class","Eldon Image Series Desk Accessories, Ebony","Furniture","Furnishings","Eldon","Greg Matthias","Consumer"
"311","1608","CA-2015-127012","691","2","0","11","0.47","23","2015-08-11 00:00:00","Seattle","Washington","West","United States","98105","2015-08-15 00:00:00","Standard Class","Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box","Office Supplies","Fasteners","Other","Greg Matthias","Consumer"
"311","1411","CA-2015-127012","692","1","0","11","0.26","41","2015-08-11 00:00:00","Seattle","Washington","West","United States","98105","2015-08-15 00:00:00","Standard Class","Sanford 52201 APSCO Electric Pencil Sharpener","Office Supplies","Art","Sanford","Greg Matthias","Consumer"
"321","1257","CA-2015-127131","693","7","0.2","4","0.35","12","2015-11-24 00:00:00","Seattle","Washington","West","United States","98103","2015-11-30 00:00:00","Standard Class","Peel & Stick Add-On Corner Pockets","Office Supplies","Binders","Other","Harold Ryan","Corporate"
"321","1825","CA-2015-127131","694","4","0","12","0.48","26","2015-11-24 00:00:00","Seattle","Washington","West","United States","98103","2015-11-30 00:00:00","Standard Class","Xerox 220","Office Supplies","Paper","Xerox","Harold Ryan","Corporate"
"321","1336","CA-2015-127131","695","2","0","53","0.27","198","2015-11-24 00:00:00","Seattle","Washington","West","United States","98103","2015-11-30 00:00:00","Standard Class","Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16","Office Supplies","Storage","Other","Harold Ryan","Corporate"
"321","417","CA-2015-127131","696","6","0","10","0.02","486","2015-11-24 00:00:00","Seattle","Washington","West","United States","98103","2015-11-30 00:00:00","Standard Class","Carina 42""Hx23 3/4""W Media Storage Unit","Office Supplies","Storage","Carina","Harold Ryan","Corporate"
"335","498","CA-2015-127159","697","7","0","11","0.31","35","2015-05-12 00:00:00","Milwaukee","Wisconsin","Central","United States","53209","2015-05-15 00:00:00","First Class","DAX Value U-Channel Document Frames, Easel Back","Furniture","Furnishings","DAX","Hunter Lopez","Consumer"
"423","98","CA-2015-127166","698","1","0.2","2","0.34","5","2015-05-21 00:00:00","Houston","Texas","Central","United States","77070","2015-05-23 00:00:00","Second Class","Adams Telephone Message Books, 5 1/4” x 11”","Office Supplies","Paper","Adams","Katherine Hughes","Consumer"
"423","901","CA-2015-127166","699","3","0.8","-31","-1.7","18","2015-05-21 00:00:00","Houston","Texas","Central","United States","77070","2015-05-23 00:00:00","Second Class","Ibico Plastic Spiral Binding Combs","Office Supplies","Binders","Ibico","Katherine Hughes","Consumer"
"423","1501","CA-2015-127166","700","6","0.2","21","0.38","56","2015-05-21 00:00:00","Houston","Texas","Central","United States","77070","2015-05-23 00:00:00","Second Class","Staple envelope","Office Supplies","Envelopes","Staple envelope","Katherine Hughes","Consumer"
"423","748","CA-2015-127166","701","2","0.3","-29","-0.27","108","2015-05-21 00:00:00","Houston","Texas","Central","United States","77070","2015-05-23 00:00:00","Second Class","Global Deluxe Steno Chair","Furniture","Chairs","Global","Katherine Hughes","Consumer"
"138","1285","CA-2015-127187","702","2","0","62","0.48","130","2015-12-04 00:00:00","New York City","New York","East","United States","10024","2015-12-08 00:00:00","Standard Class","Plantronics Voyager Pro HD - Bluetooth Headset","Technology","Phones","Plantronics","Cathy Prescott","Corporate"
"388","1320","CA-2015-127299","703","6","0.2","8","0.11","67","2015-09-19 00:00:00","Charlotte","North Carolina","South","United States","28205","2015-09-24 00:00:00","Standard Class","Project Tote Personal File","Office Supplies","Storage","Other","John Lee","Consumer"
"388","879","CA-2015-127299","704","3","0.5","-945","-0.36","2625","2015-09-19 00:00:00","Charlotte","North Carolina","South","United States","28205","2015-09-24 00:00:00","Standard Class","HP Designjet T520 Inkjet Large Format Printer - 24"" Color","Technology","Machines","Hewlett-Packard","John Lee","Consumer"
"121","1501","CA-2015-127383","705","2","0.2","18","0.36","50","2015-12-31 00:00:00","El Paso","Texas","Central","United States","79907","2016-01-05 00:00:00","Standard Class","Staple envelope","Office Supplies","Envelopes","Staple envelope","Candace McMahon","Corporate"
"505","232","CA-2015-127446","706","1","0.2","1","0.35","3","2015-11-25 00:00:00","Arlington","Texas","Central","United States","76017","2015-11-30 00:00:00","Standard Class","Avery 520","Office Supplies","Labels","Avery","Matt Collister","Corporate"
"505","231","CA-2015-127446","707","2","0.2","2","0.34","6","2015-11-25 00:00:00","Arlington","Texas","Central","United States","76017","2015-11-30 00:00:00","Standard Class","Avery 52","Office Supplies","Labels","Avery","Matt Collister","Corporate"
"505","1053","CA-2015-127446","708","3","0.6","-4","-0.65","6","2015-11-25 00:00:00","Arlington","Texas","Central","United States","76017","2015-11-30 00:00:00","Standard Class","Master Caster Door Stop, Brown","Furniture","Furnishings","Master Caster","Matt Collister","Corporate"
"505","1478","CA-2015-127446","709","3","0.2","5","0.33","16","2015-11-25 00:00:00","Arlington","Texas","Central","United States","76017","2015-11-30 00:00:00","Standard Class","Southworth 25% Cotton Granite Paper & Envelopes","Office Supplies","Paper","Southworth","Matt Collister","Corporate"
"505","962","CA-2015-127446","710","3","0.2","0","0","25","2015-11-25 00:00:00","Arlington","Texas","Central","United States","76017","2015-11-30 00:00:00","Standard Class","KeyTronic KT400U2 - Keyboard - Black","Technology","Accessories","KeyTronic","Matt Collister","Corporate"
"505","368","CA-2015-127446","711","5","0.3","-122","-0.1","1219","2015-11-25 00:00:00","Arlington","Texas","Central","United States","76017","2015-11-30 00:00:00","Standard Class","Bretford CR4500 Series Slim Rectangular Table","Furniture","Tables","Bretford","Matt Collister","Corporate"
"490","243","CA-2015-127488","712","2","0.2","2","0.36","5","2015-09-22 00:00:00","Boca Raton","Florida","South","United States","33433","2015-09-24 00:00:00","Second Class","Avery File Folder Labels","Office Supplies","Labels","Avery","Maribeth Schnelling","Consumer"
"113","1502","CA-2015-127523","713","3","0","10","0.27","36","2015-05-11 00:00:00","Watertown","New York","East","United States","13601","2015-05-18 00:00:00","Standard Class","Staple holder","Office Supplies","Appliances","Staple holder","Brooke Gillingham","Corporate"
"693","546","CA-2015-127558","714","3","0","3","0.32","10","2015-11-15 00:00:00","Los Angeles","California","West","United States","90008","2015-11-18 00:00:00","First Class","Eldon 100 Class Desk Accessories","Furniture","Furnishings","Eldon","Shahid Shariari","Consumer"
"693","73","CA-2015-127558","715","2","0","5","0.26","20","2015-11-15 00:00:00","Los Angeles","California","West","United States","90008","2015-11-18 00:00:00","First Class","Acme Box Cutter Scissors","Office Supplies","Supplies","Acme","Shahid Shariari","Consumer"
"693","1024","CA-2015-127558","716","3","0","147","0.19","772","2015-11-15 00:00:00","Los Angeles","California","West","United States","90008","2015-11-18 00:00:00","First Class","Logitech P710e Mobile Speakerphone","Technology","Accessories","Logitech","Shahid Shariari","Consumer"
"159","533","CA-2015-127586","717","2","0","81","0.26","310","2015-09-26 00:00:00","Seattle","Washington","West","United States","98115","2015-09-30 00:00:00","Standard Class","Dual Level, Single-Width Filing Carts","Office Supplies","Storage","Other","Christopher Schild","Home Office"
"558","1647","CA-2015-127614","718","2","0","8","0.47","17","2015-02-11 00:00:00","Chesapeake","Virginia","South","United States","23320","2015-02-15 00:00:00","Standard Class","Wilson Jones Leather-Like Binders with DublLock Round Rings","Office Supplies","Binders","Wilson Jones","Natalie Fritzler","Consumer"
"558","601","CA-2015-127614","719","3","0","103","0.44","234","2015-02-11 00:00:00","Chesapeake","Virginia","South","United States","23320","2015-02-15 00:00:00","Standard Class","Enermax Aurora Lite Keyboard","Technology","Accessories","Enermax","Natalie Fritzler","Consumer"
"558","819","CA-2015-127614","720","6","0","75","0.06","1256","2015-02-11 00:00:00","Chesapeake","Virginia","South","United States","23320","2015-02-15 00:00:00","Standard Class","Hon 2111 Invitation Series Corner Table","Furniture","Tables","Hon","Natalie Fritzler","Consumer"
"270","1312","CA-2015-127691","721","2","0","2","0.28","6","2015-07-22 00:00:00","New York City","New York","East","United States","10024","2015-07-27 00:00:00","Standard Class","Premium Writing Pencils, Soft, #2 by Central Association for the Blind","Office Supplies","Art","Other","Erin Mull","Consumer"
"270","1012","CA-2015-127691","722","2","0","58","0.36","160","2015-07-22 00:00:00","New York City","New York","East","United States","10024","2015-07-27 00:00:00","Standard Class","Logitech G602 Wireless Gaming Mouse","Technology","Accessories","Logitech","Erin Mull","Consumer"
"616","1701","CA-2015-127859","723","6","0.2","41","0.33","127","2015-03-17 00:00:00","Philadelphia","Pennsylvania","East","United States","19134","2015-03-20 00:00:00","Second Class","Xerox 1909","Office Supplies","Paper","Xerox","Quincy Jones","Corporate"
"392","1762","CA-2015-127866","724","2","0","6","0.49","12","2015-07-20 00:00:00","Riverside","California","West","United States","92503","2015-07-23 00:00:00","First Class","Xerox 1965","Office Supplies","Paper","Xerox","Jonathan Doherty","Corporate"
"392","1165","CA-2015-127866","725","4","0","4","0.29","13","2015-07-20 00:00:00","Riverside","California","West","United States","92503","2015-07-23 00:00:00","First Class","Newell 348","Office Supplies","Art","Newell","Jonathan Doherty","Corporate"
"392","1063","CA-2015-127866","726","2","0","15","0.36","42","2015-07-20 00:00:00","Riverside","California","West","United States","92503","2015-07-23 00:00:00","First Class","Maxell 74 Minute CD-R Spindle, 50/Pack","Technology","Accessories","Maxell","Jonathan Doherty","Corporate"
"392","866","CA-2015-127866","727","3","0","161","0.3","535","2015-07-20 00:00:00","Riverside","California","West","United States","92503","2015-07-23 00:00:00","First Class","Hot File 7-Pocket, Floor Stand","Office Supplies","Storage","Other","Jonathan Doherty","Corporate"
"170","1418","CA-2015-127936","728","3","0","8","0.38","21","2015-09-02 00:00:00","New York City","New York","East","United States","10009","2015-09-04 00:00:00","First Class","SANFORD Major Accent Highlighters","Office Supplies","Art","Sanford","Clay Ludtke","Consumer"
"48","1303","CA-2015-127964","729","1","0","5","0.46","10","2015-03-03 00:00:00","New York City","New York","East","United States","10035","2015-03-08 00:00:00","Standard Class","PowerGen Dual USB Car Charger","Technology","Phones","Other","Anne Pryor","Home Office"
"48","412","CA-2015-127964","730","5","0.2","9","0.36","25","2015-03-03 00:00:00","New York City","New York","East","United States","10035","2015-03-08 00:00:00","Standard Class","Cardinal HOLDit! Binder Insert Strips,Extra Strips","Office Supplies","Binders","Cardinal","Anne Pryor","Home Office"
"48","899","CA-2015-127964","731","3","0.2","41","0.33","126","2015-03-03 00:00:00","New York City","New York","East","United States","10035","2015-03-08 00:00:00","Standard Class","Ibico Laser Imprintable Binding System Covers","Office Supplies","Binders","Ibico","Anne Pryor","Home Office"
"21","633","CA-2015-128055","732","2","0","15","0.28","53","2015-03-31 00:00:00","San Francisco","California","West","United States","94122","2015-04-05 00:00:00","Standard Class","Fellowes Advanced Computer Series Surge Protectors","Office Supplies","Appliances","Fellowes","Alex Avila","Consumer"
"21","681","CA-2015-128055","733","2","0.2","253","0.38","674","2015-03-31 00:00:00","San Francisco","California","West","United States","94122","2015-04-05 00:00:00","Standard Class","GBC DocuBind 200 Manual Binding Machine","Office Supplies","Binders","GBC","Alex Avila","Consumer"
"12","10","CA-2015-128062","734","1","0.2","2","0.34","6","2015-11-19 00:00:00","Philadelphia","Pennsylvania","East","United States","19134","2015-11-22 00:00:00","Second Class","1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack","Office Supplies","Paper","Other","Alan Dominguez","Home Office"
"203","1215","CA-2015-128146","735","2","0","1","0.29","4","2015-06-21 00:00:00","Lakewood","New Jersey","East","United States","8701","2015-06-25 00:00:00","Standard Class","OIC #2 Pencils, Medium Soft","Office Supplies","Art","Other","Dave Brooks","Consumer"
"203","1665","CA-2015-128146","736","7","0","357","0.27","1323","2015-06-21 00:00:00","Lakewood","New Jersey","East","United States","8701","2015-06-25 00:00:00","Standard Class","Wireless Extenders zBoost YX545 SOHO Signal Booster","Technology","Phones","Other","Dave Brooks","Consumer"
"313","687","CA-2015-128209","737","3","0.2","727","0.34","2153","2015-11-17 00:00:00","Buffalo","New York","East","United States","14215","2015-11-22 00:00:00","Standard Class","GBC DocuBind TL300 Electric Binding System","Office Supplies","Binders","GBC","Greg Tran","Consumer"
"313","530","CA-2015-128209","738","10","0.2","-50","-0.01","4008","2015-11-17 00:00:00","Buffalo","New York","East","United States","14215","2015-11-22 00:00:00","Standard Class","DMI Eclipse Executive Suite Bookcases","Furniture","Bookcases","DMI","Greg Tran","Consumer"
"150","1167","CA-2015-128237","739","2","0","2","0.29","7","2015-03-25 00:00:00","San Francisco","California","West","United States","94110","2015-03-30 00:00:00","Standard Class","Newell 35","Office Supplies","Art","Newell","Christina Anderson","Consumer"
"150","540","CA-2015-128237","740","2","0","4","0.25","15","2015-03-25 00:00:00","San Francisco","California","West","United States","94110","2015-03-30 00:00:00","Standard Class","Eberhard Faber 3 1/2"" Golf Pencils","Office Supplies","Art","Other","Christina Anderson","Consumer"
"150","322","CA-2015-128237","741","6","0","10","0.39","25","2015-03-25 00:00:00","San Francisco","California","West","United States","94110","2015-03-30 00:00:00","Standard Class","BIC Brite Liner Grip Highlighters, Assorted, 5/Pack","Office Supplies","Art","BIC","Christina Anderson","Consumer"
"150","923","CA-2015-128237","742","4","0","16","0.35","45","2015-03-25 00:00:00","San Francisco","California","West","United States","94110","2015-03-30 00:00:00","Standard Class","Imation Swivel Flash Drive USB flash drive - 8 GB","Technology","Accessories","Imation","Christina Anderson","Consumer"
"500","295","CA-2015-128524","743","1","0","7","0.3","23","2015-11-11 00:00:00","Seattle","Washington","West","United States","98115","2015-11-13 00:00:00","First Class","Belkin F5C206VTEL 6 Outlet Surge","Office Supplies","Appliances","Belkin","Mary Zewe","Corporate"
"500","307","CA-2015-128524","744","7","0","15","0.15","102","2015-11-11 00:00:00","Seattle","Washington","West","United States","98115","2015-11-13 00:00:00","First Class","Belkin Standard 104 key USB Keyboard","Technology","Accessories","Belkin","Mary Zewe","Corporate"
"500","651","CA-2015-128524","745","2","0.2","763","0.38","2034","2015-11-11 00:00:00","Seattle","Washington","West","United States","98115","2015-11-13 00:00:00","First Class","Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind","Office Supplies","Binders","Fellowes","Mary Zewe","Corporate"
"16","6","CA-2015-128538","746","1","0","4","0.49","8","2015-10-11 00:00:00","Redondo Beach","California","West","United States","90278","2015-10-15 00:00:00","Standard Class","#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes","Office Supplies","Envelopes","Other","Alan Shonely","Consumer"
"683","90","CA-2015-128622","747","3","0","3","0.3","11","2015-11-15 00:00:00","San Francisco","California","West","United States","94110","2015-11-17 00:00:00","Second Class","Acme Value Line Scissors","Office Supplies","Supplies","Acme","Scott Cohen","Corporate"
"737","109","CA-2015-128839","748","9","0","22","0.48","45","2015-09-08 00:00:00","Chesapeake","Virginia","South","United States","23320","2015-09-13 00:00:00","Standard Class","Advantus Plastic Paper Clips","Office Supplies","Fasteners","Advantus","Ted Trevino","Consumer"
"737","605","CA-2015-128839","749","3","0","90","0.43","210","2015-09-08 00:00:00","Chesapeake","Virginia","South","United States","23320","2015-09-13 00:00:00","Standard Class","Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner","Technology","Machines","Epson","Ted Trevino","Consumer"
"650","1741","CA-2015-128846","750","3","0","60","0.49","123","2015-04-07 00:00:00","Columbia","South Carolina","South","United States","29203","2015-04-12 00:00:00","Standard Class","Xerox 1945","Office Supplies","Paper","Xerox","Roland Schwarz","Corporate"
"650","163","CA-2015-128846","751","5","0","164","0.26","630","2015-04-07 00:00:00","Columbia","South Carolina","South","United States","29203","2015-04-12 00:00:00","Standard Class","AT&T TR1909W","Technology","Phones","AT&T","Roland Schwarz","Corporate"
"606","127","CA-2015-128888","752","9","0.2","204","0.34","605","2015-11-15 00:00:00","Houston","Texas","Central","United States","77095","2015-11-22 00:00:00","Standard Class","Ames Color-File Green Diamond Border X-ray Mailers","Office Supplies","Envelopes","Other","Peter Bühler","Consumer"
"293","1624","CA-2015-128986","753","3","0.2","34","0.36","93","2015-08-03 00:00:00","Glendale","Arizona","West","United States","85301","2015-08-05 00:00:00","Second Class","White Computer Printout Paper by Universal","Office Supplies","Paper","Other","Gary Hansen","Home Office"
"658","1501","CA-2015-129091","754","2","0","5","0.47","11","2015-11-22 00:00:00","Columbus","Georgia","South","United States","31907","2015-11-27 00:00:00","Standard Class","Staple envelope","Office Supplies","Envelopes","Staple envelope","Ruben Ausman","Corporate"
"658","629","CA-2015-129091","755","3","0","8","0.49","16","2015-11-22 00:00:00","Columbus","Georgia","South","United States","31907","2015-11-27 00:00:00","Standard Class","Fashion Color Clasp Envelopes","Office Supplies","Envelopes","Other","Ruben Ausman","Corporate"
"658","704","CA-2015-129091","756","5","0","157","0.49","320","2015-11-22 00:00:00","Columbus","Georgia","South","United States","31907","2015-11-27 00:00:00","Standard Class","GBC ProClick Punch Binding System","Office Supplies","Binders","GBC","Ruben Ausman","Corporate"
"658","810","CA-2015-129091","757","3","0","290","0.43","675","2015-11-22 00:00:00","Columbus","Georgia","South","United States","31907","2015-11-27 00:00:00","Standard Class","Holmes Harmony HEPA Air Purifier for 17 x 20 Room","Office Supplies","Appliances","Other","Ruben Ausman","Corporate"
"469","43","CA-2015-129147","758","3","0.7","-13","-0.7","19","2015-11-02 00:00:00","Medina","Ohio","East","United States","44256","2015-11-06 00:00:00","Standard Class","Acco D-Ring Binder w/DublLock","Office Supplies","Binders","Acco","Liz Carlisle","Consumer"
"469","891","CA-2015-129147","759","7","0.4","-10","-0.2","50","2015-11-02 00:00:00","Medina","Ohio","East","United States","44256","2015-11-06 00:00:00","Standard Class","I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink","Technology","Phones","Other","Liz Carlisle","Consumer"
"469","1293","CA-2015-129147","760","6","0.4","-108","-0.2","540","2015-11-02 00:00:00","Medina","Ohio","East","United States","44256","2015-11-06 00:00:00","Standard Class","Polycom CX300 Desktop Phone USB VoIP phone","Technology","Phones","Polycom","Liz Carlisle","Consumer"
"438","1806","CA-2015-129168","761","3","0.2","5","0.35","16","2015-08-17 00:00:00","Houston","Texas","Central","United States","77095","2015-08-23 00:00:00","Standard Class","Xerox 203","Office Supplies","Paper","Xerox","Ken Black","Corporate"
